"project_id","author","lines_edited","code_smells","sonar_smells","commits"
org.apache:beanutils,Rob Tompkins,0.02468046884798854,,,0.21428571428571427
org.apache:beanutils,Pascal Schumacher,0.08132416784337208,,,0.35714285714285715
org.apache:beanutils,David Brosius,0.17438167333578788,,,0.5
org.apache:beanutils,Gary Gregory,9.96281745758803,,,10.857142857142858
org.apache:beanutils,Sebb,,,,0.07142857142857142
org.apache:beanutils,Melloware,3.4512196602187255,,,0.7857142857142857
org.apache:beanutils,XenoAmess,,,,0.07142857142857142
org.apache:beanutils,dependabot[bot],0.011328739799076708,,,1.0
org.apache:beanutils,aherbert,0.02670345809782367,,,0.21428571428571427
org.apache:beanutils,melloware,,,,0.07142857142857142
org.apache:beanutils,Alex Herbert,,,,0.07142857142857142
org.apache:beanutils,Seth,,,,0.07142857142857142
org.apache:beanutils,Arturo Bernal,,,,0.07142857142857142
org.apache:beanutils,Andrei Korzhevskii,,,,0.07142857142857142
org.apache:cayenne,Andrus Adamchik,52.17616790510055,99.33665008291874,98.14209274673009,52.29257641921397
org.apache:cayenne,Michael Ray Gentry,0.14264740871826753,,0.178359096313912,1.1540860885839053
org.apache:cayenne,"Kevin Joseph Menard, Jr",0.9321969784186861,0.2579694121982679,0.5747126436781609,2.4641297567061757
org.apache:cayenne,Maurice (Mike) L. Kienenberger,0.0007675110384534,,,0.046787273861509666
org.apache:cayenne,Aristedes Maniatis,2.6910033452516835,,0.2080856123662307,1.8714909544603868
org.apache:cayenne,Tore Halset,0.5333653495080802,0.3685277317118113,0.8967499009116131,1.1852776044915783
org.apache:cayenne,Andrey Razumovsky,1.6105670919774264,,,3.243917654398004
org.apache:cayenne,Robert David Zeigler,0.02752075295025761,,,0.1715533374922021
org.apache:cayenne,Malcolm Edgar,,,,0.031191515907673113
org.apache:cayenne,Olga Tkachova,1.5517428531016766,,,2.4641297567061757
org.apache:cayenne,Evgeny Ryabitskiy,0.13118956535849893,,,0.3898939488459139
org.apache:cayenne,Xenia M Khailenka,0.03333190795569049,,,0.12476606363069245
org.apache:cayenne,Dzmitry Kazimirchyk,1.2142572850503104,,,2.323767935121647
org.apache:cayenne,John Huss,0.30168666032921837,,,1.1540860885839053
org.apache:cayenne,aadamchik,10.182623769378283,,,4.9126637554585155
org.apache:cayenne,Ari Maniatis,,,,0.031191515907673113
org.apache:cayenne,Andrew Lindesay,0.020887264689338943,,,0.06238303181534623
org.apache:cayenne,alexkolonitsky,0.43468535884978604,,,0.4054897067997505
org.apache:cayenne,Savva Kolbechev,1.6339213564332227,,,0.3587024329382408
org.apache:cayenne,mrg,,,,0.031191515907673113
